tester_name,predicted_label,left_angle,right_angle,x11,y11,x12,y12,x23,y23,x24,y24,x25,y25,x26,y26
A,1,160.63117276847197,169.2945482284131,0.5138755440711975,0.11975172162055969,0.4020916223526001,0.11215060949325562,0.4960295557975769,0.47223764657974243,0.42619189620018005,0.47548577189445496,0.5295813679695129,0.7095780372619629,0.41766947507858276,0.6963531374931335
A,1,154.9218195693111,166.96089251940825,0.5102879405021667,0.08999767899513245,0.3669910132884979,0.10488247871398926,0.49297428131103516,0.46043363213539124,0.4109744727611542,0.4736942648887634,0.5416693687438965,0.6929683685302734,0.40922635793685913,0.7274433374404907
A,1,163.28634233806514,169.4417291504597,0.49459975957870483,0.07322877645492554,0.36054515838623047,0.08930480480194092,0.4860859513282776,0.4708207845687866,0.41439056396484375,0.47026196122169495,0.5207474231719971,0.7063055038452148,0.42316755652427673,0.7149274945259094
A,1,166.84222280019793,165.43813684648765,0.49380266666412354,0.07036983966827393,0.35636404156684875,0.09515842795372009,0.4890574514865875,0.46055445075035095,0.4146403670310974,0.4656084179878235,0.5185871720314026,0.7150810956954956,0.41704532504081726,0.723073422908783
A,0,175.05649217246986,166.4017491808095,0.508724570274353,0.07971733808517456,0.3602927625179291,0.08880859613418579,0.5059091448783875,0.47109776735305786,0.41185638308525085,0.4870792627334595,0.5159174203872681,0.7212388515472412,0.41076311469078064,0.7327229976654053
A,0,176.61548204769028,167.46554148514724,0.509884238243103,0.07232320308685303,0.36221352219581604,0.08693045377731323,0.5096563100814819,0.4783139228820801,0.41030153632164,0.49533942341804504,0.5184984803199768,0.7364022731781006,0.4091750681400299,0.7486569285392761
A,0,162.00921822442615,172.23548198704307,0.36775779724121094,0.12011075019836426,0.5321953296661377,0.09817248582839966,0.42514097690582275,0.5145249962806702,0.5072202086448669,0.495553582906723,0.41769343614578247,0.7495503425598145,0.5108848810195923,0.7255827188491821
A,0,178.57059352132114,176.0473469495008,0.41234391927719116,0.07200023531913757,0.4734499454498291,0.0669020414352417,0.47501325607299805,0.5229527950286865,0.4653317630290985,0.5081250071525574,0.5045498609542847,0.753800630569458,0.45140987634658813,0.7485944032669067
A,0,173.3069085743182,171.84145233913583,0.4071734547615051,0.11445754766464233,0.5194337368011475,0.08805263042449951,0.459663450717926,0.524223268032074,0.4912079870700836,0.512268602848053,0.4732658565044403,0.7457032203674316,0.45495694875717163,0.7513996362686157
A,0,172.54855049578666,174.52466357363141,0.3913140594959259,0.10092145204544067,0.5348091125488281,0.08322486281394958,0.4624437689781189,0.5469322204589844,0.507628321647644,0.5298510193824768,0.4809540808200836,0.7732861638069153,0.4785088896751404,0.7786518931388855
A,0,171.93108414508734,177.78564233083887,0.39934542775154114,0.09405800700187683,0.5201300978660583,0.08013644814491272,0.47027286887168884,0.5354480743408203,0.4915381968021393,0.5212661623954773,0.48696163296699524,0.7606770992279053,0.47058627009391785,0.7679229378700256
A,0,179.74521029829174,167.1541968955034,0.44781729578971863,0.10124388337135315,0.48275667428970337,0.07205107808113098,0.4819917380809784,0.5138700008392334,0.47987306118011475,0.4969516098499298,0.4999794065952301,0.7404797673225403,0.4482628405094147,0.7359426617622375
A,0,171.97562322944196,179.43651910630015,0.38978177309036255,0.09317246079444885,0.5399816632270813,0.08132565021514893,0.4519462585449219,0.5234758853912354,0.50209641456604,0.501031219959259,0.46666547656059265,0.7555466890335083,0.4801478087902069,0.756184995174408
A,0,168.50051827023353,176.38680067720756,0.3842419385910034,0.10939857363700867,0.5351886749267578,0.09073123335838318,0.4462568163871765,0.5539127588272095,0.4998546540737152,0.5365572571754456,0.45227253437042236,0.7729486227035522,0.4721694886684418,0.7699035406112671
A,0,174.77022343501852,178.68432360756432,0.3930509686470032,0.08691096305847168,0.539485514163971,0.07533252239227295,0.4540655016899109,0.5334727168083191,0.4988223910331726,0.5140277147293091,0.4719109535217285,0.7508352994918823,0.47377094626426697,0.7510132789611816
A,0,169.33827196314388,164.24800555458103,0.5380158424377441,0.07784801721572876,0.380114883184433,0.10562700033187866,0.5163402557373047,0.510945200920105,0.4344403147697449,0.5016000270843506,0.5289828777313232,0.754733681678772,0.42990735173225403,0.7459480166435242
A,0,169.01560822463907,172.361252933443,0.3777380585670471,0.09220483899116516,0.5417096614837646,0.07516241073608398,0.4253450334072113,0.515878438949585,0.5137067437171936,0.5043730139732361,0.4261564016342163,0.7602291107177734,0.5161610245704651,0.7456998825073242
A,0,171.1720771024198,177.55644199986835,0.3940259516239166,0.08981215953826904,0.5109992027282715,0.0879080593585968,0.45504334568977356,0.5239591598510742,0.4838302731513977,0.518933117389679,0.46729129552841187,0.7704106569290161,0.47402849793434143,0.7764570713043213
A,0,166.51810524480558,171.64225618916265,0.3857545256614685,0.0964040458202362,0.5458622574806213,0.08049920201301575,0.4338988661766052,0.5308226346969604,0.5080055594444275,0.5171837210655212,0.42844560742378235,0.7754608392715454,0.5073553323745728,0.7771763801574707
A,0,165.04120004948751,178.75550817364868,0.39850062131881714,0.08492746949195862,0.5603657364845276,0.07099542021751404,0.4565299153327942,0.5278679132461548,0.5386530756950378,0.5070005059242249,0.45168787240982056,0.7801758050918579,0.5228915214538574,0.7574750781059265
A,0,165.04120004948751,178.75550817364868,0.39850062131881714,0.08492746949195862,0.5603657364845276,0.07099542021751404,0.4565299153327942,0.5278679132461548,0.5386530756950378,0.5070005059242249,0.45168787240982056,0.7801758050918579,0.5228915214538574,0.7574750781059265
A,0,171.99656025987815,177.15013712681392,0.4548113942146301,0.10707861185073853,0.5754727125167847,0.09697306156158447,0.48336613178253174,0.4953795373439789,0.5228872895240784,0.4867304563522339,0.4819567799568176,0.7398443222045898,0.4972590208053589,0.7331350445747375
A,0,170.34261585654667,175.67960642211395,0.4477313756942749,0.0942654013633728,0.5983585119247437,0.07303327322006226,0.4799872636795044,0.5016990303993225,0.5350818037986755,0.49928146600723267,0.4756593108177185,0.7804647088050842,0.5065880417823792,0.770201563835144
A,0,168.86134663350308,170.9696091897771,0.5853210687637329,0.060392141342163086,0.465792179107666,0.03811576962471008,0.5386702418327332,0.5179924964904785,0.48842379450798035,0.5092524290084839,0.5411075353622437,0.8150402307510376,0.4764237701892853,0.8165567517280579
A,0,170.565750195173,178.65374007700495,0.598192036151886,0.05976095795631409,0.41238170862197876,0.02727365493774414,0.5553478598594666,0.5200421810150146,0.4572819173336029,0.520282506942749,0.5552063584327698,0.857323169708252,0.48387569189071655,0.8586744070053101
A,0,171.1546695575336,173.4745972141448,0.41624918580055237,0.11205661296844482,0.5857248902320862,0.09120368957519531,0.4861468970775604,0.5689859390258789,0.5316062569618225,0.5705944895744324,0.5056337714195251,0.8750532865524292,0.516973078250885,0.885245680809021
A,0,172.2547928608863,176.32844282343436,0.3746017515659332,0.055497586727142334,0.5870533585548401,0.04522085189819336,0.45549654960632324,0.627537190914154,0.5528533458709717,0.5948340892791748,0.4757954180240631,0.9479615688323975,0.5441857576370239,0.9233094453811646
A,1,10.165271155305346,50.589868959827804,0.9435629844665527,0.8264225125312805,0.9577738642692566,0.908355712890625,1.003358244895935,0.8183160424232483,1.0072214603424072,0.8698489665985107,0.985641598701477,0.8270039558410645,0.9968827366828918,0.9334612488746643
A,1,171.05724605159025,147.917444569427,0.8838554620742798,0.3834795653820038,0.8264067769050598,0.4175218641757965,0.9295806288719177,0.5392953157424927,0.8968470692634583,0.5717370510101318,0.9445170164108276,0.6181324124336243,0.9045663475990295,0.6851362586021423
A,1,98.7461622625552,114.29602796919266,0.8556597232818604,0.42437806725502014,0.8529816269874573,0.4094703197479248,0.9169624447822571,0.4242977499961853,0.9180115461349487,0.4117594361305237,0.9217554330825806,0.4783216118812561,0.9270429611206055,0.4478227198123932
A,1,175.10928436704106,169.55302323760586,0.9164334535598755,0.5358293056488037,0.8476487398147583,0.5251669883728027,0.871577262878418,0.8385574817657471,0.8342965841293335,0.8256823420524597,0.8597634434700012,0.9557464718818665,0.8415319919586182,0.9584876894950867
A,1,172.48098924604514,165.817992551948,0.9456637501716614,0.4463375508785248,0.8537710905075073,0.44536688923835754,0.9466766715049744,0.6913101673126221,0.897513747215271,0.698459267616272,0.9362953901290894,0.8343943357467651,0.9008318185806274,0.8338268995285034
